form	lemma	POS	morph
མ་དཔེ་	མ་དཔེ་	OTHER
དེ་	སྟེ་	PART
།		PUNCT
དོན་	དོན་	NOUN
ལ་	ལ་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
གྲུབ་པ་	གྲུབ་པ་	VERB
ར་	ལ་	PART
ཐལ་བ་	ཐལ་བ་	NOUN
དང་	དང་	NO_POS
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
མཐོང་ཐོས་	མཐོང་ཐོས་	OTHER
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞན་	གཞན་	DET
ན་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
ཐལ་བ་	ཐལ་བ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
ཙམ་	ཙམ་	DET
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དོན་དམ་	དོན་དམ་	NOUN
མཐོང་བ་	མཐོང་བ་	VERB
ས་	གིས་	PART
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ལ་	ལ་	PART
བདེན་འཛིན་	བདེན་འཛིན་	NO_POS
མི་	མི་	PART
ལྡོག་པ་	ལྡོག་པ་	VERB
ར་	ལ་	PART
ཐལ་བ་	ཐལ་བ་	NOUN
དང་	དང་	NO_POS
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
བརྟགས་	བརྟགས་	VERB
ཀྱང་	ཀྱང་	PART
ཡོད་མེད་	ཡོད་མེད་	ADJ
ཀྱི་	གི་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འོ་	གོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
དོན་	དོན་	NOUN
ལ་	ལ་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
དང་	དང་	NO_POS
གཞན་	གཞན་	DET
དུ་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
དུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཟུང་འཇུག་	ཟུང་འཇུག་	NOUN
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
བདེན་	བདེན་	VERB
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
དེ་བཞིན་ཉིད་	དེ་བཞིན་ཉིད་	NOUN
གང་ཡིན་	གང་ཡིན་	NO_POS
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཕྱི་	ཕྱི་	OTHER
བཞེད་	བཞེད་	VERB
། །		PUNCT
ཐ་དད་	ཐ་དད་	ADJ
མིན་	མིན་	AUX
ཕྱི་	ཕྱི་	OTHER
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
བྱམས་པ་	བྱམས་པ་	PROPN
ས་	གིས་	PART
ཞུས་པ་	ཞུས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འདུ་བྱེད་	འདུ་བྱེད་	NOUN
ཀྱི་	གི་	PART
མཚན་མ་	མཚན་མ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བརྗོད་	བརྗོད་	VERB
དུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
དེ་	སྟེ་	PART
གཞན་པ་	གཞན་པ་	DET
འང་	ཀྱང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
།		PUNCT
གཞན་མ་	གཞན་མ་	PRON
ཡིན་པ་	ཡིན་པ་	AUX
འང་	ཀྱང་	PART
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
རིག་པ་	རིག་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དགོངས་འགྲེལ་	དགོངས་འགྲེལ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
འདུ་བྱེད་	འདུ་བྱེད་	NOUN
ཁམས་	ཁམས་	NOUN
དང་	དང་	NO_POS
དོན་དམ་	དོན་དམ་	NOUN
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དག་	དག་	DET
།		PUNCT
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
ཐ་དད་	ཐ་དད་	ADJ
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
དེ་	སྟེ་	PART
། །		PUNCT
གཅིག་	གཅིག་	NUM
དང་	དང་	NO_POS
ཐ་དད་	ཐ་དད་	ADJ
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
གང་	གང་	NO_POS
རྟོག་པ་	རྟོག་པ་	VERB
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
ཚུལ་མིན་	ཚུལ་མིན་	NO_POS
ལོག་པ་	ལོག་པ་	VERB
ར་	ལ་	PART
ཞུགས་པ་	ཞུགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
། །		PUNCT
ཞེ་	ཅེས་	PART
འབྱུང་	འབྱུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
བློ་ཡུལ་	བློ་ཡུལ་	NO_POS
ན་	ལ་	PART
ནི་	ནི་	NO_POS
ཐ་དད་	ཐ་དད་	ADJ
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
བྱིས་པ་	བྱིས་པ་	NOUN
ལ་	ལ་	PART
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
སྣང་	སྣང་	VERB
ཀྱང་	ཀྱང་	PART
དོན་དམ་	དོན་དམ་	NOUN
མི་	མི་	PART
སྣང་	སྣང་	VERB
ལ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
མཉམ་བཞག་	མཉམ་བཞག་	NOUN
ལ་དོན་	ལ་དོན་	OTHER
དམ་	གམ་	PART
སྣང་	སྣང་	VERB
ཀྱང་	ཀྱང་	PART
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
མི་སྣང་བ་	མི་སྣང་བ་	NO_POS
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དོན་	དོན་	NOUN
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལང་ཀ་	ལང་ཀ་	PROPN
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
དོན་དམ་	དོན་དམ་	NOUN
སྟེ་	སྟེ་	PART
། །		PUNCT
རྒྱུ་ལ་	རྒྱུ་ལ་	NO_POS
ས་	གིས་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
གསུམ་པ་	གསུམ་པ་	NUM
མེད་	མེད་	VERB
། །		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
རྟོག་པ་	རྟོག་པ་	VERB
ས་	གིས་	PART
བརྟགས་པ་	བརྟགས་པ་	VERB
སྟེ་	སྟེ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
ཆད་	ཆད་	VERB
འཕགས་པ་	འཕགས་པ་	VERB
འི་	གི་	PART
སྤྱོད་ཡུལ་	སྤྱོད་ཡུལ་	NOUN
ལོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
། །		PUNCT
འཇུག་པ་	འཇུག་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
རབ་རིབ་	རབ་རིབ་	NOUN
མཐུ་	མཐུ་	NOUN
ཡི་	གིས་	PART
སྐྲ་ཤད་	སྐྲ་ཤད་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
། །		PUNCT
ངོ་བོ་	ངོ་བོ་	NOUN
ལོག་པ་	ལོག་པ་	VERB
གང་ཞིག་	གང་ཞིག་	NO_POS
རྣམ་	རྣམ་	NOUN
བརྟགས་པ་	བརྟགས་པ་	VERB
། །		PUNCT
དེ་ཉིད་	དེ་ཉིད་	NOUN
བདག་ཉིད་	བདག་ཉིད་	NOUN
གང་ཞིག་	གང་ཞིག་	NO_POS
མིག་	མིག་	NOUN
དག་པ་	དག་པ་	VERB
ས་	གིས་	PART
། །		PUNCT
མཐོང་བ་	མཐོང་བ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
དེ་བཞིན་	དེ་བཞིན་	OTHER
འདི་	འདི་	DET
ཤེ་	ཤེ་	VERB
ཀྱིས་	གིས་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བཤད་	བཤད་	VERB
དོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མཚན་ཉིད་	མཚན་ཉིད་	NOUN
ཐ་དད་	ཐ་དད་	ADJ
དུ་	ལ་	PART
ཤེ་	ཤེ་	VERB
ཀྱང་	ཀྱང་	PART
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་	མེད་	VERB
དུ་	ལ་	PART
རིག་པ་	རིག་པ་	VERB
ནི་	ནི་	NO_POS
ཟུང་འཇུག་	ཟུང་འཇུག་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
ཟུང་འཇུག་	ཟུང་འཇུག་	NOUN
གི་	གི་	PART
རིམ་པ་	རིམ་པ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
། །		PUNCT
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
དང་	དང་	NO_POS
ནི་	ནི་	NO_POS
དོན་དམ་	དོན་དམ་	NOUN
གཉིས་	གཉིས་	NUM
། །		PUNCT
སོ་སོ་	སོ་སོ་	PRON
འི་	གི་	PART
ཆ་	ཆ་	NOUN
ར་	ལ་	PART
ནི་	ནི་	NO_POS
ཤེ་	ཤེ་	VERB
གྱུར་	གྱུར་	VERB
ཏེ་	སྟེ་	PART
། །		PUNCT
གང་	གང་	NO_POS
དུ་	ལ་	PART
ཡང་དག་	ཡང་དག་	ADJ
འདྲེ་	འདྲེ་	VERB
གྱུར་པ་	གྱུར་པ་	VERB
། །		PUNCT
ཟུང་	ཟུང་	VERB
དུ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
དེ་	སྟེ་	PART
བཤད་	བཤད་	VERB
དོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཁྱེའུ་	ཁྱེའུ་	NOUN
སྣང་བ་	སྣང་བ་	VERB
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
འི་	གི་	PART
མདོ་	མདོ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
བདེན་	བདེན་	VERB
གཉིས་	གཉིས་	NUM
དབྱེ་	དབྱེ་	VERB
ར་	ལ་	PART
མེད་	མེད་	VERB
དུ་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
དེ་དག་	དེ་དག་	OTHER
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
དཔྱོད་	དཔྱོད་	VERB
མི་	མི་	PART
དཔྱོད་	དཔྱོད་	VERB
། །		PUNCT
བློ་	བློ་	NOUN
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ལ་	ལ་	PART
གཉིས་	གཉིས་	NUM
སུ་	ལ་	PART
ངེས་	ངེས་	VERB
། །		PUNCT
གང་ཡང་	གང་ཡང་	NO_POS
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
བློ་	བློ་	NOUN
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ན་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བཤད་པ་	བཤད་པ་	VERB
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
དང་	དང་	NO_POS
དགག་པ་	དགག་པ་	VERB
འི་	གི་	PART
ངོ་བོ་	ངོ་བོ་	NOUN
ཉིད་	ཉིད་	DET
གང་	གང་	NO_POS
དུའང་		NON_WORD
གཟུང་	གཟུང་	VERB
དུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
ཀྱི་	གི་	PART
ཤེས་རབ་	ཤེས་རབ་	NOUN
ཀྱིས་	གིས་	PART
དཔྱད་	དཔྱད་	VERB
དུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
ནི་	ནི་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
དཔྱད་	དཔྱད་	VERB
ན་	ནས་	PART
སྒྲིབ་པ་	སྒྲིབ་པ་	VERB
མི་	མི་	PART
སྤོང་བ་	སྤོང་བ་	VERB
ར་	ལ་	PART
འགྱུར་བ་	འགྱུར་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
མཐར་ཐུག་	མཐར་ཐུག་	NOUN
དཔྱོད་པ་	དཔྱོད་པ་	VERB
འི་	གི་	PART
བློ་	བློ་	NOUN
ལ་	ལ་	PART
ཅིར་	ཅིར་	NO_POS
ཡང་	ཀྱང་	PART
མ་གྲུབ་པ་	མ་གྲུབ་པ་	NO_POS
དོན་དམ་	དོན་དམ་	NOUN
དང་	དང་	NO_POS
མི་	མི་	PART
དཔྱོད་པ་	དཔྱོད་པ་	VERB
ལ་	ལ་	PART
སྣང་བ་	སྣང་བ་	VERB
ནི་	ནི་	NO_POS
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
ཤེས་པ་	ཤེས་པ་	VERB
ལ་	ལ་	PART
བློ་	བློ་	NOUN
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
ཤེས་བྱ་	ཤེས་བྱ་	VERB
ལ་	ལ་	PART
ཡུལ་	ཡུལ་	NOUN
གཉིས་	གཉིས་	NUM
སུ་	ལ་	PART
ངེས་	ངེས་	VERB
སོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
བློ་	བློ་	NOUN
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
ནི་	ནི་	NO_POS
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ན་	ལ་	PART
བདེན་པ་	བདེན་པ་	VERB
ནི་	ནི་	NO_POS
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཀྱི་	གི་	PART
བདེན་པ་	བདེན་པ་	VERB
སྟེ་	སྟེ་	PART
བདེན་	བདེན་	VERB
གཉིས་	གཉིས་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
གང་ཞིག་	གང་ཞིག་	NO_POS
གིས་	གིས་	PART
སམ་	གམ་	PART
གང་ཞིག་	གང་ཞིག་	NO_POS
ལ་	ལ་	PART
། །		PUNCT
ཡང་དག་	ཡང་དག་	ADJ
སྒྲིབ་བྱེད་	སྒྲིབ་བྱེད་	NO_POS
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
འདོད་	འདོད་	VERB
"།

།"		PUNCT
ཅེས་	ཅེས་	PART
འབྱུང་	འབྱུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
ནི་	ནི་	NO_POS
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
དང་	དང་	NO_POS
ཐ་སྙད་	ཐ་སྙད་	NOUN
དང་	དང་	NO_POS
རྐྱེན་	རྐྱེན་	NOUN
ཉིད་	ཉིད་	DET
འདི་པ་	འདི་པ་	PRON
ཙམ་	ཙམ་	DET
དང་	དང་	NO_POS
བརྟགས་པ་	བརྟགས་པ་	VERB
ཙམ་	ཙམ་	DET
དང་	དང་	NO_POS
མ་	མ་	PART
བརྟགས་	བརྟགས་	VERB
ན་	ལ་	PART
དགའ་བ་	དགའ་བ་	VERB
དང་	དང་	NO_POS
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
དང་	དང་	NO_POS
གཞན་དབང་	གཞན་དབང་	NO_POS
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཡིན་	ཡིན་	NO_POS
ཏེ་	སྟེ་	PART
དབུ་མ་	དབུ་མ་	PROPN
རྒྱན་	རྒྱན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྟེན་	རྟེན་	NOUN
ཅིང་	ཅིང་	PART
འབྲེལ་བ་	འབྲེལ་བ་	VERB
ར་	ལ་	PART
འབྱུང་བ་	འབྱུང་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
གཞན་	གཞན་	DET
གྱི་	གི་	PART
དབང་	དབང་	NOUN
ནི་	ནི་	NO_POS
གུད་	གུད་	VERB
ན་	ལ་	PART
མེད་	མེད་	VERB
དོ་	གོ་	PART
ཞེ་	ཅེས་	PART
འབྱུང་	འབྱུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
ཡང་	ཀྱང་	PART
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
དམ་པ་	དམ་པ་	VERB
དང་	དང་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
ཡུལ་	ཡུལ་	NOUN
ན་	ལ་	PART
བདེན་པ་	བདེན་པ་	VERB
སྟེ་	སྟེ་	PART
ལང་ཀ་	ལང་ཀ་	PROPN
ར་	ལ་	PART
གཤེགས་པ་	གཤེགས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
དམ་པ་	དམ་པ་	VERB
བདག་མེད་པ་	བདག་མེད་པ་	ADJ
། །		PUNCT
སྣང་བ་	སྣང་བ་	VERB
མེད་	མེད་	VERB
ལ་	ལ་	PART
མི་	མི་	PART
གཟིགས་	གཟིགས་	VERB
སོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
འབྱུང་	འབྱུང་	VERB
ངོ་	གོ་	PART
། །		PUNCT
རྣམ་	རྣམ་	NOUN
གྲངས་	གྲངས་	NOUN
ནི་	ནི་	NO_POS
དེ་བཞིན་ཉིད་	དེ་བཞིན་ཉིད་	NOUN
དང་	དང་	NO_POS
མ་	མ་	PART
ནོར་བ་	ནོར་བ་	VERB
དང་	དང་	NO_POS
གཞན་མ་	གཞན་མ་	PRON
ཡིན་པ་	ཡིན་པ་	AUX
དེ་བཞིན་ཉིད་	དེ་བཞིན་ཉིད་	NOUN
དང་	དང་	NO_POS
ཆོས་ཉིད་	ཆོས་ཉིད་	NOUN
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
དང་	དང་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
གནས་	གནས་	NOUN
དང་	དང་	NO_POS
ཆོ་	ཆོ་	NOUN
སྐྱོན་མེད་པ་	སྐྱོན་མེད་པ་	ADJ
དང་	དང་	NO_POS
ཡང་དག་པ་	ཡང་དག་པ་	ADJ
འི་	གི་	PART
མཐའ་	མཐའ་	NOUN
དང་	དང་	NO_POS
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
རང་བཞིན་	རང་བཞིན་	NOUN
དང་	དང་	NO_POS
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
འི་	གི་	PART
དབྱིངས་	དབྱིངས་	NOUN
དང་	དང་	NO_POS
རྣམ་ཐར་	རྣམ་ཐར་	NOUN
སྒོ་གསུམ་	སྒོ་གསུམ་	OTHER
དང་	དང་	NO_POS
མ་	མ་	PART
སྐྱེས་པ་	སྐྱེས་པ་	VERB
དང་	དང་	NO_POS
མ་	མ་	PART
འགགས་པ་	འགགས་པ་	VERB
དང་	དང་	NO_POS
གཟོད་མ་	གཟོད་མ་	ADV
ན་	ནས་	PART
ཞི་བ་	ཞི་བ་	VERB
དང་	དང་	NO_POS
དངོས་མེད་	དངོས་མེད་	NOUN
དང་	དང་	NO_POS
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
དང་	དང་	NO_POS
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
དང་	དང་	NO_POS
བདུད་རྩི་	བདུད་རྩི་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
གསུངས་	གསུངས་	VERB
སོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
འདྲ་	འདྲ་	VERB
འི་	གི་	PART
དབུ་མ་	དབུ་མ་	PROPN
ར་	ལ་	PART
སྨྲ་བ་	སྨྲ་བ་	VERB
ལ་	ལ་	PART
། །		PUNCT
རང་རྒྱུད་པ་	རང་རྒྱུད་པ་	NOUN
དང་	དང་	NO_POS
ཐལ་འགྱུར་	ཐལ་འགྱུར་	OTHER
གཉིས་	གཉིས་	NUM
། །		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
སྒྱུ་མ་	སྒྱུ་མ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
དང་	དང་	NO_POS
། །		PUNCT
རབ་ཏུ་	རབ་ཏུ་	NO_POS
མི་	མི་	PART
གནས་	གནས་	NOUN
ཞེ་	ཅེས་	PART
ཀྱང་	ཀྱང་	PART
ཟེ་	ཟེ་	VERB
། །		PUNCT
འདི་	འདི་	DET
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
སངས་རྒྱས་པ་	སངས་རྒྱས་པ་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཡོད་མེད་	ཡོད་མེད་	ADJ
དུ་	ལ་	PART
འདོད་པ་	འདོད་པ་	VERB
འམ་	གམ་	PART
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ལ་	ལ་	PART
བདེན་པ་	བདེན་པ་	VERB
ཁས་ལེན་	ཁས་ལེན་	NOUN
མི་	མི་	PART
ལེན་	ལེན་	VERB
ནམ་	གམ་	PART
ཁས་ལེན་	ཁས་ལེན་	NOUN
གྱི་	གི་	PART
ལྟ་བ་	ལྟ་བ་	VERB
ཡོད་མེད་	ཡོད་མེད་	ADJ
དམ་	གམ་	PART
ཚད་མ་	ཚད་མ་	NOUN
འི་	གི་	PART
གྲངས་	གྲངས་	NOUN
མང་ཉུང་	མང་ཉུང་	NOUN
ངམ་	གམ་	PART
ཡུལ་	ཡུལ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བརྫུན་པ་	བརྫུན་པ་	VERB
དང་	དང་	NO_POS
བློ་	བློ་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
ར་	ལ་	PART
འདོད་	འདོད་	VERB
མི་	མི་	PART
འདོད་	འདོད་	VERB
དམ་	གམ་	PART
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ལ་	ལ་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
འདོད་	འདོད་	VERB
མི་	མི་	PART
འདོད་	འདོད་	VERB
དམ་དོན་	དམ་དོན་	NO_POS
དམ་	གམ་	PART
མེད་དགག་	མེད་དགག་	NO_POS
དང་	དང་	NO_POS
སྤྲོས་བྲལ་	སྤྲོས་བྲལ་	ADJ
ལ་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཙམ་	ཙམ་	DET
གྱིས་	གིས་	PART
ནི་	ནི་	NO_POS
ཁྱད་པར་	ཁྱད་པར་	NOUN
མི་	མི་	PART
ཕྱེད་	ཕྱེད་	NUM
དེ་	སྟེ་	PART
མ་	མ་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
དང་	དང་	NO_POS
འཁྲུལ་པ་	འཁྲུལ་པ་	NO_POS
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
རོ་	རོ་	NOUN
། །		PUNCT
དེ་	སྟེ་	PART
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
བཤད་	བཤད་	VERB
ན་	ལ་	PART
ནི་	ནི་	NO_POS
ཤིན་	ཤིན་	ADV
དུ་	ལ་	PART
མང་པོ་	མང་པོ་	ADJ
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
འོན་ཀྱང་	འོན་ཀྱང་	NO_POS
འདི་	འདི་	DET
གཉིས་	གཉིས་	NUM
ནི་	ནི་	NO_POS
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཀྱི་	གི་	PART
དབྱེ་བ་	དབྱེ་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཟླ་གྲགས་	ཟླ་གྲགས་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཐལ་འགྱུར་བ་	ཐལ་འགྱུར་བ་	OTHER
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
རང་རྒྱུད་	རང་རྒྱུད་	NOUN
ལ་	ལ་	PART
གྲུབ་པ་	གྲུབ་པ་	VERB
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
སྟོབས་	སྟོབས་	NOUN
ཞུགས་	ཞུགས་	VERB
ཀྱི་	གི་	PART
རྟགས་	རྟགས་	NOUN
མི་	མི་	PART
འདོད་	འདོད་	VERB
དེ་དེ་	དེ་དེ་	NO_POS
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
དངོས་པོ་	དངོས་པོ་	NOUN
སྟོབས་	སྟོབས་	NOUN
